Currency,Timestamp,Trade Type,Price,Quantity,Value (Incl. Fee),Fee,From,To,Transaction Id
Wrapped Matic (WMATIC),2021-10-24 2:59,Sell,1.98386602,11.59585282,23,0.0099644,Joint Polygon (0x8A...bf0C),0x11111112542d85b3ef69ae05771c2dccff4faa26,0x123542625d3757c242cd58cec8bc15f3593f48a6220987d101ec981ed8521d97
Polygon (MATIC),2021-10-24 2:59,Fee,1.96890564,0.00506088,0.01,0,Joint Polygon (0x8A...bf0C),Joint Polygon (0x8A...bf0C),0x123542625d3757c242cd58cec8bc15f3593f48a6220987d101ec981ed8521d97
 USD Coin (PoS) (USDC),2021-10-24 3:00,Loan Repayment,1.24347662,18.501193,23.01,0,Joint Polygon (0x8A...bf0C),0x1a13f4ca1d028320a707d99520abfefca3998b7f,0x2ff3dca5789b64d9676696a6728ea150c84b7d7af505fbaa0e2ca9c328078597
Polygon (MATIC),2021-10-24 3:00,Fee,1.97137914,0.00902016,0.02,0,Joint Polygon (0x8A...bf0C),Joint Polygon (0x8A...bf0C),0x2ff3dca5789b64d9676696a6728ea150c84b7d7af505fbaa0e2ca9c328078597
Binance Coin (BNB),2021-10-24 4:08,Fee,593.3925407,0.00114113,0.68,0,Joint BSC (0x48...3dC3),0xfd36e2c2a6789db23113685031d7f16329158384,0xd61f6b6f2c88b81a3244a7c283e51f5a4b0494e3512f288a9bc75fa26004efd9
Binance Coin (BNB),2021-10-24 4:30,Fee,592.4031409,0.00022203,0.13,0,CC Loan (0x60...8B4d),0x7130d2a12b9bcbfae4f2634d864a1ee1ce3ead9c,0x6afde06e3e626f864fd9603333235615ca52d96a41995f4c62794ff933590f58
VAI,2021-10-24 4:30,Buy,1.12720563,120,135.26,0,0x10ed43c718714eb63d5aa57b78b54704e256024e,CC Loan (0x60...8B4d),0x34790d13ceca82a1c63a5d1ecc640d9aa7569f53b07e8581487330b4820de5f0
Binance Bitcoin (BTCB),2021-10-24 4:30,Sell,74800.43834,0.00180834,135.26,0.61095128,CC Loan (0x60...8B4d),0x10ed43c718714eb63d5aa57b78b54704e256024e,0x34790d13ceca82a1c63a5d1ecc640d9aa7569f53b07e8581487330b4820de5f0
Binance Coin (BNB),2021-10-24 4:30,Fee,592.4031409,0.00103131,0.61,0,CC Loan (0x60...8B4d),CC Loan (0x60...8B4d),0x34790d13ceca82a1c63a5d1ecc640d9aa7569f53b07e8581487330b4820de5f0
Binance Coin (BNB),2021-10-24 4:31,Fee,592.4031409,0.00022129,0.13,0,CC Loan (0x60...8B4d),0x4bd17003473389a42daf6a0a729f6fdb328bbbd7,0xc38e1271a9caed7e1c2b7c9791395c51dd6a9cfa19ca6980948fffd35262da85
VAI,2021-10-24 4:31,Loan Repayment,1.12720563,120,135.26,0.27577847,CC Loan (0x60...8B4d),0x0000000000000000000000000000000000000000,0x0d0e583532baf09cfa6e14c32d80fe56357fbd5ed267f956c62b3acb545cdedb
Binance Coin (BNB),2021-10-24 4:31,Fee,592.4031409,0.00046553,0.28,0,CC Loan (0x60...8B4d),CC Loan (0x60...8B4d),0x0d0e583532baf09cfa6e14c32d80fe56357fbd5ed267f956c62b3acb545cdedb
Binance Coin (BNB),2021-10-24 4:37,Fee,593.0215157,0.00043361,0.26,0,CC Loan (0x60...8B4d),0xfd36e2c2a6789db23113685031d7f16329158384,0x9370dde2cac81bbecf5cb33d48527fa0cf1dd87861c516bb99d63be5eff4d1c1
Binance Coin (BNB),2021-10-24 4:39,Fee,593.0215157,0.00022203,0.13,0,CC Loan (0x60...8B4d),0x2170ed0880ac9a755fd29b2688956bd959f933f8,0xc0d48f6942a26fc829073a6d47985af8c91977ab487e298400d9d6ee406c8bbf
Binance-Peg Ethereum Token (ETH),2021-10-24 4:40,Transfer Out,5045.011508,0.26260578,1324.85,0.16452274,CC Loan (0x60...8B4d),0xdebb1d6a2196f2335ad51fbde7ca587205889360,0x3baf158808679ead094d442654794753858a02794fb8f127412759e7b646979f
Binance Coin (BNB),2021-10-24 4:40,Fee,592.6504908,0.00027761,0.16,0,CC Loan (0x60...8B4d),CC Loan (0x60...8B4d),0x3baf158808679ead094d442654794753858a02794fb8f127412759e7b646979f
Binance-Peg Ethereum Token (ETH),2021-10-24 4:42,Staking Withdrawal,5043.960271,0.22971685,1158.68,0,0xf508fcd89b8bd15579dc79a6827cb4686a3592c8,CC Loan (0x60...8B4d),0x37998bd8738557bcc7d1e185f7b9eab99c1ee9909cf4833cf303315a90a21478
Binance Coin (BNB),2021-10-24 4:42,Fee,592.2794659,0.00095852,0.57,0,CC Loan (0x60...8B4d),CC Loan (0x60...8B4d),0x37998bd8738557bcc7d1e185f7b9eab99c1ee9909cf4833cf303315a90a21478
Binance-Peg Ethereum Token (ETH),2021-10-24 4:43,Transfer Out,5043.923168,0.22971685,1158.67,0.16431674,CC Loan (0x60...8B4d),0xdebb1d6a2196f2335ad51fbde7ca587205889360,0x3ef3bf495e964ad2444174b60ebbae6659a3f1351da61d4534f3b4bb0d46d9fb
Binance Coin (BNB),2021-10-24 4:43,Fee,591.9084409,0.00027761,0.16,0,CC Loan (0x60...8B4d),CC Loan (0x60...8B4d),0x3ef3bf495e964ad2444174b60ebbae6659a3f1351da61d4534f3b4bb0d46d9fb
Ethereum (ETH),2021-10-24 5:33,Transfer Out,5087.728845,1.60225272,8151.83,11.46121601,Joint ETH (0x48...3dC3),0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5b5afb15912bf7c5550cbd015439815aeaf8c2850f278537c6fde155c44b2977
WETH,2021-10-24 5:33,Staking Withdrawal,5087.728845,1.6,8140.37,0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Joint ETH (0x48...3dC3),0x5b5afb15912bf7c5550cbd015439815aeaf8c2850f278537c6fde155c44b2977
WETH,2021-10-24 5:35,Transfer Out,5164.633662,1.6,8263.41,6.44971012,Joint ETH (0x48...3dC3),0xc564ee9f21ed8a2d8e7e76c085740d5e4c5fafbe,0xc994ef4330bd4b255ff1834041eb4a85b12f7692f894ff16472b3d3406c170ef
Ethereum (ETH),2021-10-24 5:35,Fee,5086.17054,0.00126809,6.45,0,Joint ETH (0x48...3dC3),Joint ETH (0x48...3dC3),0xc994ef4330bd4b255ff1834041eb4a85b12f7692f894ff16472b3d3406c170ef
Ethereum (ETH),2021-10-24 5:35,Fee,5086.17054,0.00126809,6.45,0,Joint ETH (0x48...3dC3),0xc564ee9f21ed8a2d8e7e76c085740d5e4c5fafbe,0xc994ef4330bd4b255ff1834041eb4a85b12f7692f894ff16472b3d3406c170ef
Cardano (ADA),2021-10-24 22:20,Interest,2.63602627,0.01573361,0.04,0,Binance,Binance,1737250356
Stellar (XLM),2021-10-24 22:39,Interest,0.46491177,0.00657913,0,0,Binance,Binance,3808380350
Binance USD (BUSD),2021-10-24 22:45,Interest,1.24549923,0.0000109,0,0,Binance,Binance,2791270373
Ethereum (ETH),2021-10-24 22:48,Interest,5112.303894,0.00000108,0.01,0,Binance,Binance,1712255446
DASH,2021-10-24 22:56,Interest,253.397036,0.00000833,0,0,Binance,Binance,3964326353
Monero (XMR),2021-10-24 23:02,Interest,361.0641318,0.00005133,0.02,0,Binance,Binance,1358502071
Wrapped Matic (WMATIC),2021-10-25 4:21,Staking,1.94918337,4.12069387,8.05,0.01320394,0x2bb25175d9b0f8965780209eb558cc3b56ca6d32,Wallace Polygon (0xFC...49C3),0x68a8c9a6cf2dcc38342c405e76c20bd80538d4fd6fa936cc3265cdd9b873c368
Polygon (MATIC),2021-10-25 4:21,Fee,2.02227603,0.00652925,0.01,0,Wallace Polygon (0xFC...49C3),Wallace Polygon (0xFC...49C3),0x68a8c9a6cf2dcc38342c405e76c20bd80538d4fd6fa936cc3265cdd9b873c368
 USD Coin (PoS) (USDC),2021-10-25 4:22,Buy,1.24593178,6.70559,8.35,0,0x11111112542d85b3ef69ae05771c2dccff4faa26,Wallace Polygon (0xFC...49C3),0x5ac7df26e9310eefd3e6560f7e0ca56389ab8cf9b1dfe975cd87900dc245f692
Wrapped Matic (WMATIC),2021-10-25 4:22,Sell,2.02750021,4.12069387,8.35,0.02503901,Wallace Polygon (0xFC...49C3),0x11111112542d85b3ef69ae05771c2dccff4faa26,0x5ac7df26e9310eefd3e6560f7e0ca56389ab8cf9b1dfe975cd87900dc245f692
Polygon (MATIC),2021-10-25 4:22,Fee,2.02351593,0.01237401,0.03,0,Wallace Polygon (0xFC...49C3),Wallace Polygon (0xFC...49C3),0x5ac7df26e9310eefd3e6560f7e0ca56389ab8cf9b1dfe975cd87900dc245f692
 USD Coin (PoS) (USDC),2021-10-25 4:24,Loan Repayment,1.24593178,6.705591,8.35,0,Wallace Polygon (0xFC...49C3),0x1a13f4ca1d028320a707d99520abfefca3998b7f,0xd7d53abef912cb66f4922e12cf462adc01a3de9d734aef82de0dfb82ede898ce
Polygon (MATIC),2021-10-25 4:24,Fee,2.02227603,0.00731802,0.01,0,Wallace Polygon (0xFC...49C3),Wallace Polygon (0xFC...49C3),0xd7d53abef912cb66f4922e12cf462adc01a3de9d734aef82de0dfb82ede898ce
 CRV (PoS) (CRV),2021-10-25 8:06,Staking,4.35017362,4.50768594,19.62,0.00590548,0x3b6b158a76fd8ccc297538f454ce7b4787778c7c,Wallace Polygon (0xFC...49C3),0x5a16da28655bb0cd6c743526dbcf0444bd78716c4e2fd62c75d215bb5d2a3491
Polygon (MATIC),2021-10-25 8:06,Fee,2.01979623,0.0029238,0.01,0,Wallace Polygon (0xFC...49C3),Wallace Polygon (0xFC...49C3),0x5a16da28655bb0cd6c743526dbcf0444bd78716c4e2fd62c75d215bb5d2a3491
Polygon (MATIC),2021-10-25 8:07,Fee,2.02103613,0.00224442,0,0,Wallace Polygon (0xFC...49C3),0x3b6b158a76fd8ccc297538f454ce7b4787778c7c,0x49a22279fe7f4e0a6221ac6473f426027557159cce38c4fcaf07a9e701fa5b2d
SUSHI,2021-10-25 21:56,Staking,13.3515577,0.05273409,0.7,0,Binance,Binance,82527060562
SUSHI,2021-10-25 21:56,Staking,13.3515577,0.00795026,0.11,0,Binance,Binance,82527101541
DASH,2021-10-25 22:10,Interest,258.1325571,0.00000833,0,0,Binance,Binance,3467802611
GAS,2021-10-25 22:13,Airdrop,11.51600579,0.00000027,0,0,Binance,Binance,82528605800
Stellar (XLM),2021-10-25 22:53,Interest,0.48097506,0.00657919,0,0,Binance,Binance,3573009082
Cardano (ADA),2021-10-25 22:54,Interest,2.69078082,0.01573381,0.04,0,Binance,Binance,1823994324
Binance USD (BUSD),2021-10-25 22:56,Interest,1.24394553,0.0000109,0,0,Binance,Binance,4083668005
Ethereum (ETH),2021-10-25 23:09,Interest,5246.031067,0.00000108,0.01,0,Binance,Binance,3916109852
Monero (XMR),2021-10-25 23:20,Interest,356.562113,0.00005134,0.02,0,Binance,Binance,2957174100
Binance Coin (BNB),2021-10-25 23:36,Fee,602.4820625,0.00163561,0.99,0,Wallace BSC (0xf5...76A0),Wallace BSC (0xf5...76A0),0x65e91e50c29721a78e7d67b6caf69293a6294659d23b3aa62cf184ffe67c1764
Binance-Peg Ethereum Token (ETH),2021-10-25 23:47,Staking Withdrawal,5233.562502,0.53664456,2808.56,0,0xaa20e8cb61299df2357561c2ac2e1172bc68bc25,Wallace BSC (0xf5...76A0),0x90c18c143f45f399619d665c24760d2e72f9ad852ba8a10b955e2d758b3befec
Binance Coin (BNB),2021-10-25 23:47,Fee,602.8538885,0.00344841,2.08,0,Wallace BSC (0xf5...76A0),Wallace BSC (0xf5...76A0),0x90c18c143f45f399619d665c24760d2e72f9ad852ba8a10b955e2d758b3befec
GAS,2021-10-26 22:13,Airdrop,11.06943374,0.00000027,0,0,Binance,Binance,82685159757
Stellar (XLM),2021-10-26 22:14,Interest,0.46113813,0.00657926,0,0,Binance,Binance,3696881691
Binance Coin (BNB),2021-10-26 22:22,Airdrop,590.8415857,0.00000002,0,0,Binance,Binance,82685941877
SUSHI,2021-10-26 22:23,Staking,14.0320302,0.05273409,0.74,0,Binance,Binance,82686064983
SUSHI,2021-10-26 22:24,Staking,14.0320302,0.00795026,0.11,0,Binance,Binance,82686156469
DASH,2021-10-26 22:24,Interest,245.3405236,0.00000833,0,0,Binance,Binance,1866904987
Binance USD (BUSD),2021-10-26 22:26,Interest,1.23271565,0.0000109,0,0,Binance,Binance,2790853261
Monero (XMR),2021-10-26 22:35,Interest,345.9702695,0.00005134,0.02,0,Binance,Binance,1336250011
Binance Coin (BNB),2021-10-26 22:56,Interest,593.0600147,0.00000002,0,0,Binance,Binance,3423229136
Ethereum (ETH),2021-10-26 23:05,Interest,5149.725469,0.00000108,0.01,0,Binance,Binance,348483100
Cardano (ADA),2021-10-26 23:20,Interest,2.64732525,0.01573402,0.04,0,Binance,Binance,119793459
Binance Coin (BNB),2021-10-27 12:02,Fee,560.6463023,0.00053688,0.3,0,Wallace BSC (0xf5...76A0),0xf03980bdbcdfaabfda037389a54c538120195270,0xaa546816f00cf809bdbfaf3efb7111301fe2304cedf32d4f46c47126aee6244d
h3x.exchange (H3X),2021-10-27 19:05,Ignore In,0,"392,456",0,0,0x892c8ae31c809a2e9dea97e10d09457a685c8e15,Wallace BSC (0xf5...76A0),0xc0c81b537b2649aa4adc019afec36e2cee48dbf5254808dda394afe41b5d49ae
SUSHI,2021-10-27 22:21,Staking,12.57532866,0.05273409,0.66,0,Binance,Binance,82936153853
SUSHI,2021-10-27 22:22,Staking,12.57532866,0.00795026,0.1,0,Binance,Binance,82936208562
GAS,2021-10-27 23:14,Airdrop,10.13880036,0.00000027,0,0,Binance,Binance,82943825579
DASH,2021-10-27 23:17,Interest,217.9009511,0.00000833,0,0,Binance,Binance,1565438332
Ethereum (ETH),2021-10-27 23:34,Interest,4930.609241,0.00000108,0.01,0,Binance,Binance,3309722234
Binance Coin (BNB),2021-10-27 23:36,Airdrop,563.4989046,0.00000002,0,0,Binance,Binance,82947147552
Binance USD (BUSD),2021-10-27 23:43,Interest,1.23480433,0.0000109,0,0,Binance,Binance,3736418787
Cardano (ADA),2021-10-27 23:52,Interest,2.38465129,0.01573423,0.04,0,Binance,Binance,1596841075
Stellar (XLM),2021-10-27 23:55,Interest,0.41090944,0.00657932,0,0,Binance,Binance,1894332539
Monero (XMR),2021-10-27 23:56,Interest,316.8304802,0.00005134,0.02,0,Binance,Binance,659370975
Binance Coin (BNB),2021-10-28 0:00,Interest,562.51096,0.00000002,0,0,Binance,Binance,3229164243
Canadian Dollar (CAD),2021-10-28 10:20,Fiat Deposit,1,25,25,0,Bank,Newton,2556310555
Bitcoin (BTC),2021-10-28 10:22,Buy,76269.4,0.000328,25.02,0,Newton,Newton,2002571290
Canadian Dollar (CAD),2021-10-28 10:22,Sell,1,25.0163632,25.02,0,Newton,Newton,2002571290
Binance Coin (BNB),2021-10-28 22:06,Airdrop,616.4477785,0.00000002,0,0,Binance,Binance,83156378257
GAS,2021-10-28 22:13,Airdrop,10.56905557,0.00000028,0,0,Binance,Binance,83157319398
Binance Coin (BNB),2021-10-28 22:16,Interest,618.6785908,0.00000002,0,0,Binance,Binance,3313862417
Cardano (ADA),2021-10-28 22:29,Interest,2.50594573,0.01573444,0.04,0,Binance,Binance,2249407805
DASH,2021-10-28 22:31,Interest,226.8830074,0.00000833,0,0,Binance,Binance,2258161746
Monero (XMR),2021-10-28 22:34,Interest,332.2278032,0.00005134,0.02,0,Binance,Binance,980207608
SUSHI,2021-10-28 22:36,Staking,13.62553603,0.05273409,0.72,0,Binance,Binance,83159885819
SUSHI,2021-10-28 22:37,Staking,13.62553603,0.00795026,0.11,0,Binance,Binance,83159984508
Stellar (XLM),2021-10-28 22:47,Interest,0.42657739,0.00657939,0,0,Binance,Binance,580600476
Binance USD (BUSD),2021-10-28 22:56,Interest,1.23980232,0.0000109,0,0,Binance,Binance,4036278441
Ethereum (ETH),2021-10-28 23:15,Interest,5434.927827,0.00000108,0.01,0,Binance,Binance,339664222
 CRV (PoS) (CRV),2021-10-29 8:53,Staking,5.90032185,4.43207,26.16,0.01427692,0x3b6b158a76fd8ccc297538f454ce7b4787778c7c,Wallace Polygon (0xFC...49C3),0x38406cb71ccd9e9c07017960759027cbf1b94992b5c25d54abdbd5123de415b3
Polygon (MATIC),2021-10-29 8:53,Fee,2.44150005,0.0058476,0.01,0,Wallace Polygon (0xFC...49C3),Wallace Polygon (0xFC...49C3),0x38406cb71ccd9e9c07017960759027cbf1b94992b5c25d54abdbd5123de415b3
(PoS) WETH (WETH),2021-10-29 10:01,Staking Withdrawal,5301.759756,0.75071123,3980.09,0,0xf039fe26456901f863c873556f40fb207c6c9c18,Wallace Polygon (0xFC...49C3),0x1a277a017c67f9b3af9eb3cbf7e8d8bb86a0407b0cc9bc9b47a5b574bef8c546
Polygon (MATIC),2021-10-29 10:01,Fee,2.47991959,0.01845465,0.05,0,Wallace Polygon (0xFC...49C3),Wallace Polygon (0xFC...49C3),0x1a277a017c67f9b3af9eb3cbf7e8d8bb86a0407b0cc9bc9b47a5b574bef8c546
GAS,2021-10-29 22:42,Airdrop,10.74539334,0.00000028,0,0,Binance,Binance,83327144793
Mines of Dalarnia (DAR),2021-10-29 23:25,Airdrop,0,0.00048624,0,0,Binance,Binance,83332074730
Binance Coin (BNB),2021-10-29 23:25,Airdrop,651.5113974,0.00000002,0,0,Binance,Binance,83332078741
Monero (XMR),2021-10-29 23:39,Interest,333.2565195,0.00005135,0.02,0,Binance,Binance,457478418
Ethereum (ETH),2021-10-29 23:43,Interest,5388.08226,0.00000108,0.01,0,Binance,Binance,2610934834
Binance USD (BUSD),2021-10-29 23:44,Interest,1.24152113,0.0000109,0,0,Binance,Binance,3504856192
Stellar (XLM),2021-10-29 23:45,Interest,0.44901042,0.00657945,0,0,Binance,Binance,2592678013
SUSHI,2021-10-29 23:46,Staking,14.21099482,0.05273409,0.75,0,Binance,Binance,83334734448
SUSHI,2021-10-29 23:46,Staking,14.21099482,0.00795026,0.11,0,Binance,Binance,83334832979
Cardano (ADA),2021-10-29 23:51,Interest,2.46778989,0.01573464,0.04,0,Binance,Binance,1920084925
Binance Coin (BNB),2021-10-29 23:51,Interest,648.4142716,0.00000002,0,0,Binance,Binance,3672514326
DASH,2021-10-29 23:56,Interest,232.7722507,0.00000834,0,0,Binance,Binance,113064371
Binance Coin (BNB),2021-10-30 22:03,Airdrop,653.3696729,0.00000002,0,0,Binance,Binance,83541475378
Binance Coin (BNB),2021-10-30 22:10,Interest,654.7324083,0.00000002,0,0,Binance,Binance,1119040921
Monero (XMR),2021-10-30 22:30,Interest,325.227814,0.00005135,0.02,0,Binance,Binance,996063421
Binance USD (BUSD),2021-10-30 22:40,Interest,1.24135211,0.0000109,0,0,Binance,Binance,2212813070
GAS,2021-10-30 22:44,Airdrop,10.71668763,0.00000028,0,0,Binance,Binance,83551236908
DASH,2021-10-30 22:47,Interest,227.1460214,0.00000834,0,0,Binance,Binance,2631356570
Stellar (XLM),2021-10-30 22:51,Interest,0.44454975,0.00657951,0,0,Binance,Binance,59329116
Ethereum (ETH),2021-10-30 23:12,Interest,5398.414272,0.00000108,0.01,0,Binance,Binance,744878134
Mines of Dalarnia (DAR),2021-10-30 23:29,Airdrop,0,0.0005057,0,0,Binance,Binance,83559802354
SUSHI,2021-10-31 0:00,Staking,13.62720725,0.05273409,0.72,0,Binance,Binance,83565005770
SUSHI,2021-10-31 0:01,Staking,13.62720725,0.00795026,0.11,0,Binance,Binance,83565060244
StakeShare (SSX),2021-10-31 9:51,Ignore In,0,"923,000",0,0,0xd152f549545093347a162dce210e7293f1452150,Wallace Polygon (0xFC...49C3),0x2130e523cf53736855bf500a0832112eae76dc7bccb2738a2003e9549f340ffd
Cardano (ADA),2021-10-31 21:45,Staking,2.42037414,0.16610559,0.4,0,Binance,Binance,83754976217
Binance Coin (BNB),2021-10-31 23:04,Airdrop,640.3674916,0.00000002,0,0,Binance,Binance,83769155596
Ethereum (ETH),2021-10-31 23:05,Interest,5226.673783,0.00000108,0.01,0,Binance,Binance,2013679902
Binance Coin (BNB),2021-10-31 23:10,Interest,640.9852492,0.00000002,0,0,Binance,Binance,4252491032
GAS,2021-10-31 23:13,Airdrop,11.21384802,0.00000028,0,0,Binance,Binance,83770205189
Monero (XMR),2021-10-31 23:16,Interest,338.3931636,0.00005135,0.02,0,Binance,Binance,3785308019
DASH,2021-10-31 23:28,Interest,237.8272232,0.00000834,0,0,Binance,Binance,3794681906
Mines of Dalarnia (DAR),2021-10-31 23:39,Airdrop,0,0.0004856,0,0,Binance,Binance,83772989581
Binance USD (BUSD),2021-10-31 23:49,Interest,1.23500139,0.0000109,0,0,Binance,Binance,2316418442
Stellar (XLM),2021-10-31 23:58,Interest,0.46123961,0.00657958,0,0,Binance,Binance,3043280464
SUSHI,2021-11-01 0:07,Staking,13.40602031,0.05273409,0.71,0,Binance,Binance,83777812257
SUSHI,2021-11-01 0:08,Staking,13.40602031,0.00795026,0.11,0,Binance,Binance,83777889246
Wrapped Matic (WMATIC),2021-11-01 13:35,Staking,2.38526264,7.54419344,18.01,0.01549844,0x2bb25175d9b0f8965780209eb558cc3b56ca6d32,Wallace Polygon (0xFC...49C3),0x8d9e670680376286a7452ea825cde00f5ca6930b2a2a521d7aacd8d6c3febc53
Polygon (MATIC),2021-11-01 13:35,Fee,2.30176469,0.00673329,0.02,0,Wallace Polygon (0xFC...49C3),Wallace Polygon (0xFC...49C3),0x8d9e670680376286a7452ea825cde00f5ca6930b2a2a521d7aacd8d6c3febc53
 USD Coin (PoS) (USDC),2021-11-01 14:16,Buy,1.23391232,14.118624,17.42,0,QuickSwap,Wallace Polygon (0xFC...49C3),0x249103f80e1cc6bdd08488893155f257bbb3159785c84914ffd748bfc4565ad4
Wrapped Matic (WMATIC),2021-11-01 14:16,Sell,2.30921228,7.54419344,17.42,0.00864738,Wallace Polygon (0xFC...49C3),QuickSwap,0x249103f80e1cc6bdd08488893155f257bbb3159785c84914ffd748bfc4565ad4
Polygon (MATIC),2021-11-01 14:16,Fee,2.31782638,0.00373082,0.01,0,Wallace Polygon (0xFC...49C3),Wallace Polygon (0xFC...49C3),0x249103f80e1cc6bdd08488893155f257bbb3159785c84914ffd748bfc4565ad4
 USD Coin (PoS) (USDC),2021-11-01 14:17,Loan Repayment,1.23391232,14.118624,17.42,0,Wallace Polygon (0xFC...49C3),0x1a13f4ca1d028320a707d99520abfefca3998b7f,0x7524ee5a28832078a66e17cb6ed0f7ff71ad3a1d7bbae82b1ae2dfc92a805652
Polygon (MATIC),2021-11-01 14:17,Fee,2.31411984,0.00991954,0.02,0,Wallace Polygon (0xFC...49C3),Wallace Polygon (0xFC...49C3),0x7524ee5a28832078a66e17cb6ed0f7ff71ad3a1d7bbae82b1ae2dfc92a805652
Cardano (ADA),2021-11-01 20:47,Staking,2.40861539,0.16610559,0.4,0,Binance,Binance,83939325859
GAS,2021-11-01 21:42,Airdrop,11.0588482,0.00000026,0,0,Binance,Binance,83948607915
Mines of Dalarnia (DAR),2021-11-01 22:03,Airdrop,0,0.00046982,0,0,Binance,Binance,83952805135
SUSHI,2021-11-01 23:15,Staking,15.84961813,0.05273409,0.84,0,Binance,Binance,83962879154
SUSHI,2021-11-01 23:15,Staking,15.84961813,0.00795026,0.13,0,Binance,Binance,83962905605
DASH,2021-11-02 0:19,Interest,236.3816585,0.00000834,0,0,Binance,Binance,343885044
Binance Coin (BNB),2021-11-02 0:20,Airdrop,681.1167036,0.00000002,0,0,Binance,Binance,83968811655
Stellar (XLM),2021-11-02 0:34,Interest,0.45608669,0.00657964,0,0,Binance,Binance,3771704120
Monero (XMR),2021-11-02 0:38,Interest,337.0379373,0.00005135,0.02,0,Binance,Binance,1885268151
Ethereum (ETH),2021-11-02 0:44,Interest,5404.622555,0.00000108,0.01,0,Binance,Binance,951994004
Binance Coin (BNB),2021-11-02 0:46,Interest,675.4055537,0.00000002,0,0,Binance,Binance,1458236470
Bitcoin (BTC),2021-11-02 0:47,Interest,76230.5914,0.00000005,0,0,Binance,Binance,636477339
Binance USD (BUSD),2021-11-02 0:56,Interest,1.24151946,0.00002181,0,0,Binance,Binance,3958093980
 CRV (PoS) (CRV),2021-11-02 13:01,Staking,5.5661143,4.14638397,23.09,0.0069443,0x3b6b158a76fd8ccc297538f454ce7b4787778c7c,Wallace Polygon (0xFC...49C3),0x1fcfa169c9ca509a868c8c57ac71088bef372cd19e73376aa710f49ec7ca6dc9
Polygon (MATIC),2021-11-02 13:01,Fee,2.37509343,0.0029238,0.01,0,Wallace Polygon (0xFC...49C3),Wallace Polygon (0xFC...49C3),0x1fcfa169c9ca509a868c8c57ac71088bef372cd19e73376aa710f49ec7ca6dc9
Cardano (ADA),2021-11-02 20:50,Staking,2.43820685,0.16610559,0.4,0,Binance,Binance,84139835946
GAS,2021-11-02 22:42,Airdrop,11.29573034,0.00000026,0,0,Binance,Binance,84156975336
SUSHI,2021-11-02 23:19,Staking,15.12266737,0.05273409,0.8,0,Binance,Binance,84162518007
Mines of Dalarnia (DAR),2021-11-02 23:27,Airdrop,0,0.00045643,0,0,Binance,Binance,84163595448
DASH,2021-11-03 0:03,Interest,249.5017165,0.00000834,0,0,Binance,Binance,2642894398
Binance USD (BUSD),2021-11-03 0:10,Interest,1.24463416,0.00002181,0,0,Binance,Binance,881232957
Cardano (ADA),2021-11-03 0:30,Interest,2.43324105,0.00000219,0,0,Binance,Binance,2822018642
Binance Coin (BNB),2021-11-03 0:37,Airdrop,679.5694653,0.00000002,0,0,Binance,Binance,84172746649
Bitcoin (BTC),2021-11-03 0:39,Interest,78099.60149,0.00000005,0,0,Binance,Binance,2609812535
Monero (XMR),2021-11-03 0:44,Interest,341.5289224,0.00005136,0.02,0,Binance,Binance,3718122326
Stellar (XLM),2021-11-03 0:48,Interest,0.47363029,0.0065797,0,0,Binance,Binance,694940546
Binance Coin (BNB),2021-11-03 0:57,Interest,679.1970305,0.00000002,0,0,Binance,Binance,1439136541
Ethereum (ETH),2021-11-03 0:59,Interest,5634.008268,0.00000108,0.01,0,Binance,Binance,2598892573
GAS,2021-11-03 21:41,Airdrop,11.26067631,0.00000026,0,0,Binance,Binance,84367023562
Cardano (ADA),2021-11-03 21:52,Staking,2.56532671,0.16610559,0.43,0,Binance,Binance,84368716354
Mines of Dalarnia (DAR),2021-11-03 22:11,Airdrop,4.14077174,0.00045081,0,0,Binance,Binance,84371359271
DASH,2021-11-03 23:04,Interest,250.8677532,0.00000834,0,0,Binance,Binance,2576667699
Cardano (ADA),2021-11-03 23:10,Interest,2.54164293,0.00000438,0,0,Binance,Binance,2019451828
Monero (XMR),2021-11-03 23:17,Interest,332.297798,0.00005136,0.02,0,Binance,Binance,2981516503
Bitcoin (BTC),2021-11-03 23:28,Interest,77691.51759,0.00000005,0,0,Binance,Binance,1689196123
Binance Coin (BNB),2021-11-03 23:39,Airdrop,694.4331912,0.00000002,0,0,Binance,Binance,84383970125
Stellar (XLM),2021-11-03 23:43,Interest,0.48122236,0.00657977,0,0,Binance,Binance,289081435
Binance Coin (BNB),2021-11-04 0:00,Interest,696.1783114,0.00000002,0,0,Binance,Binance,2926646705
Binance USD (BUSD),2021-11-04 0:06,Interest,1.24732688,0.00002181,0,0,Binance,Binance,2034131667
Ethereum (ETH),2021-11-04 0:14,Interest,5696.658219,0.00000108,0.01,0,Binance,Binance,4183436375
SUSHI,2021-11-04 0:44,Staking,16.61471169,0.05273409,0.88,0,Binance,Binance,84391052679
Crypto.com Coin (CRO),2021-11-04 12:17,Cashback,0.34863804,46.69599392,16.28,0,Crypto.com,Crypto.com,3604490508
Crypto.com Coin (CRO),2021-11-04 12:17,Cashback,0.37090977,0.10784294,0.04,0,Crypto.com,Crypto.com,81078190
