Currency,Timestamp,Trade Type,Price,Quantity,Value (Incl. Fee),Fee,From,To,Transaction Id
Unifi Protocol DAO (UNFI),2020-11-28 20:20,Airdrop,6.38624187,0.00392336,0.03,0,Binance,Binance,12521562645
DASH,2020-11-28 20:21,Interest,142.0863006,0.00001113,0,0,Binance,Binance,1859466901
Monero (XMR),2020-11-28 20:24,Interest,158.3669137,0.00006468,0.01,0,Binance,Binance,1942660955
Ethereum (ETH),2020-11-28 20:34,Interest,692.7772298,0.00004722,0.03,0,Binance,Binance,2868153211
Stellar (XLM),2020-11-28 20:48,Interest,0.25982533,0.0059564,0,0,Binance,Binance,3187654631
NEO,2020-11-28 20:50,Interest,22.78118019,0.00017626,0,0,Binance,Binance,271054611
Binance Coin (BNB),2020-11-28 20:51,Interest,37.75622257,0.00009077,0,0,Binance,Binance,4030885143
Bitcoin (BTC),2020-11-29 19:51,Interest,23941.03777,0.00000854,0.2,0,Binance,Binance,4086693818
HARD Protocol (HARD),2020-11-29 19:51,Airdrop,0.64450284,0.09154604,0.06,0,Binance,Binance,12544688684
Unifi Protocol DAO (UNFI),2020-11-29 20:09,Airdrop,6.26579915,0.00393286,0.02,0,Binance,Binance,12545226453
Stellar (XLM),2020-11-29 20:25,Interest,0.252131,0.00595645,0,0,Binance,Binance,1420683986
Ethereum (ETH),2020-11-29 20:25,Interest,760.2429537,0.00004722,0.04,0,Binance,Binance,1939070654
Monero (XMR),2020-11-29 20:41,Interest,160.8325256,0.00006468,0.01,0,Binance,Binance,1154202451
DASH,2020-11-29 20:47,Interest,140.5234339,0.00001113,0,0,Binance,Binance,967786871
NEO,2020-11-29 20:48,Interest,22.96316512,0.00017626,0,0,Binance,Binance,1475351986
Binance Coin (BNB),2020-11-29 20:48,Interest,39.33688918,0.00009077,0,0,Binance,Binance,3059792700
Ethereum (ETH),2020-11-29 22:23,Transfer In,759.0744078,0.53987867,410.55,0.74573899,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wallace ETH (0xf5...76A0),0x93ec1e535bf5699db48d2b384d02759bef1aa4bb2f65a6ecd8394513f368a5c3
WETH,2020-11-29 22:23,Staking Deposit,759.0744078,0.5408611,410.55,0,Wallace ETH (0xf5...76A0),0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x93ec1e535bf5699db48d2b384d02759bef1aa4bb2f65a6ecd8394513f368a5c3
Ampleforth (AMPL),2020-11-29 22:41,Sell,1.84809452,295.6693512,546.42,0,Wallace ETH (0xf5...76A0),Uniswap,0x544e4f9ae523b8dcc58534845e0ed07ee0358c882060673e210f9eb367960cf7
Ethereum (ETH),2020-11-29 22:41,Sell,763.6706882,0.7314835,558.61,5.28685705,Wallace ETH (0xf5...76A0),Uniswap,0x544e4f9ae523b8dcc58534845e0ed07ee0358c882060673e210f9eb367960cf7
Ethereum (ETH),2020-11-29 22:51,Fee,764.3068965,0.00132858,1.02,0,Wallace ETH (0xf5...76A0),0xc5be99a02c6857f9eac67bbce58df5572498f40c,0x793c3078a3c1c00105913d43459ad2f2bbead95ad9253495107b036fe88fafeb
Ethereum (ETH),2020-11-29 22:52,Fee,764.2030258,0.00942846,7.21,0,Wallace ETH (0xf5...76A0),Wallace ETH (0xf5...76A0),0x3dd66c0101dd847930e659c6a99fb36fd1f2aec1e4d331513d310edf39bed709
HARD Protocol (HARD),2020-11-30 19:51,Airdrop,0.69588554,0.09222949,0.06,0,Binance,Binance,12576801153
Monero (XMR),2020-11-30 20:01,Interest,167.588135,0.00006469,0.01,0,Binance,Binance,2999238195
Unifi Protocol DAO (UNFI),2020-11-30 20:08,Airdrop,5.37326833,0.0038081,0.02,0,Binance,Binance,12577233721
Bitcoin (BTC),2020-11-30 20:14,Interest,25298.81897,0.00000854,0.22,0,Binance,Binance,1702243769
DASH,2020-11-30 20:15,Interest,145.8612642,0.00001113,0,0,Binance,Binance,2341864114
Ethereum (ETH),2020-11-30 20:43,Interest,787.7630896,0.00004722,0.04,0,Binance,Binance,3953406266
NEO,2020-11-30 21:00,Interest,23.93736621,0.00017626,0,0,Binance,Binance,4035064955
Binance Coin (BNB),2020-11-30 21:01,Interest,40.55169966,0.00009077,0,0,Binance,Binance,1159785236
Stellar (XLM),2020-11-30 21:54,Interest,0.26093227,0.0059565,0,0,Binance,Binance,3690574340
Canadian Dollar (CAD),2020-12-01 12:26,Fiat Deposit,1,800,800,0,Bank,Newton,3915264099
Ethereum (ETH),2020-12-01 12:42,Buy,772.4,1.035732,800,0,Newton,Newton,1362960706
Canadian Dollar (CAD),2020-12-01 12:42,Sell,1,799.9993968,800,0,Newton,Newton,1362960706
Ethereum (ETH),2020-12-01 12:44,Transfer In,767.2482234,1.036,794.87,0,Newton,Joint ETH (0x48...3dC3),0x33b018a60f0655d30d7575f88f88f1a52d38f58d02e300dc9e151c538d71b316
Ethereum (ETH),2020-12-01 12:45,Transfer Out,765.1242095,1.036,792.67,0,Newton,0x481230ab8043185ca36341041720e1b8df6d3dc3,4354577
Ampleforth (AMPL),2020-12-01 12:55,Buy,1.9986357,192.4840759,384.71,0,Uniswap,Joint ETH (0x48...3dC3),0xf7c4d7edbb868f4080da9b9bb64146d40dc735d587cf57dc3dd2b2b521fd4128
Ampleforth (AMPL),2020-12-01 12:55,Buy,1.99871976,192.4759803,384.71,0,Uniswap,Joint ETH (0x48...3dC3),0xfd4e465c1408e76dcdbbceac7f383a4d2f1c7619d551ddd6c2adc594508d8c87
Ethereum (ETH),2020-12-01 12:55,Sell,769.4110912,0.50489077,388.47,3.76301345,Joint ETH (0x48...3dC3),Uniswap,0xf7c4d7edbb868f4080da9b9bb64146d40dc735d587cf57dc3dd2b2b521fd4128
Ethereum (ETH),2020-12-01 12:55,Sell,769.4110912,0.50420668,387.94,3.23666625,Joint ETH (0x48...3dC3),Uniswap,0xfd4e465c1408e76dcdbbceac7f383a4d2f1c7619d551ddd6c2adc594508d8c87
Ethereum (ETH),2020-12-01 13:05,Fee,767.9605452,0.00207152,1.59,0,Joint ETH (0x48...3dC3),0xd46ba6d942050d489dbd938a2c909a5d5039a161,0x8e61115e8a28b5eec47d3761a45c5ea27b9f3fc1dcf66e41389408925e2afa8e
Ampleforth (AMPL),2020-12-01 13:06,Sell,1.88985949,266.1979062,503.08,0,Joint ETH (0x48...3dC3),Uniswap,0x19839d139d6606ffadb65872bfb0ee8d1837d630b5c78c1ef8a194c700a1fa70
Ethereum (ETH),2020-12-01 13:06,Sell,768.336133,0.69715013,535.65,5.49370477,Joint ETH (0x48...3dC3),Uniswap,0x19839d139d6606ffadb65872bfb0ee8d1837d630b5c78c1ef8a194c700a1fa70
Ethereum (ETH),2020-12-01 13:31,Fee,764.7745243,0.00096986,0.74,0,Joint ETH (0x48...3dC3),0xc5be99a02c6857f9eac67bbce58df5572498f40c,0x80c4063103c74f8b111f536c5a2bbf5d35ac07b357417b26ed895d7fc08bcfc5
Ethereum (ETH),2020-12-01 13:33,Fee,763.4146373,0.00688278,5.25,0,Joint ETH (0x48...3dC3),Joint ETH (0x48...3dC3),0xde825bb262ea41ccac3f299d7607c858c5289b7f387fe8520a120bfa9f34bc9f
HARD Protocol (HARD),2020-12-01 20:02,Airdrop,0.63535277,0.0924243,0.06,0,Binance,Binance,12616670611
Unifi Protocol DAO (UNFI),2020-12-01 20:20,Airdrop,5.34861884,0.00387205,0.02,0,Binance,Binance,12617143215
Ethereum (ETH),2020-12-01 22:04,Interest,764.1340414,0.00004722,0.04,0,Binance,Binance,1079423516
NEO,2020-12-01 22:06,Interest,22.75616204,0.00017626,0,0,Binance,Binance,2667934457
Binance Coin (BNB),2020-12-01 22:07,Interest,39.16550783,0.00009077,0,0,Binance,Binance,1895083994
DASH,2020-12-01 22:30,Interest,135.1173794,0.00001113,0,0,Binance,Binance,2677634129
Bitcoin (BTC),2020-12-01 22:41,Interest,24164.28539,0.00000854,0.21,0,Binance,Binance,3343938705
Monero (XMR),2020-12-01 22:44,Interest,163.3798828,0.00006469,0.01,0,Binance,Binance,3541431184
Stellar (XLM),2020-12-01 22:45,Interest,0.2392251,0.00595655,0,0,Binance,Binance,2922925241
TrueUSD (TUSD),2020-12-02 16:07,Buy,1.29902597,770,1000.25,0,Crypto.com,Crypto.com,1027622145
Canadian Dollar (CAD),2020-12-02 16:07,Sell,1,"1,000.25",1000.25,0,Crypto.com,Crypto.com,1027622145
Tether (USDT),2020-12-02 16:08,Buy,1.29949173,846,1099.37,0,Crypto.com,Crypto.com,3262296324
Canadian Dollar (CAD),2020-12-02 16:08,Sell,1,"1,099.37",1099.37,0,Crypto.com,Crypto.com,3262296324
TrueUSD (TUSD),2020-12-02 16:09,Transfer Out,1.28473284,771.46,991.12,0,Crypto.com,Crypto.com Earn,1994111526
Tether (USDT),2020-12-02 16:10,Transfer Out,1.28520095,846,1087.28,0,Crypto.com,Crypto.com Earn,1645016991
HARD Protocol (HARD),2020-12-02 19:51,Airdrop,0.70561566,0.09501987,0.07,0,Binance,Binance,12645678846
Unifi Protocol DAO (UNFI),2020-12-02 20:09,Airdrop,5.71159353,0.00359208,0.02,0,Binance,Binance,12646152594
Ethereum (ETH),2020-12-02 20:41,Interest,759.5160077,0.00004722,0.04,0,Binance,Binance,3568137085
Stellar (XLM),2020-12-02 20:42,Interest,0.23930415,0.00595655,0,0,Binance,Binance,797019857
NEO,2020-12-02 20:42,Interest,23.2341312,0.00017626,0,0,Binance,Binance,627505456
Binance Coin (BNB),2020-12-02 20:43,Interest,38.83350335,0.00009077,0,0,Binance,Binance,2197227485
DASH,2020-12-02 21:06,Interest,136.0981276,0.00001113,0,0,Binance,Binance,2434276150
Bitcoin (BTC),2020-12-02 21:19,Interest,24525.30733,0.00000854,0.21,0,Binance,Binance,1105572377
Monero (XMR),2020-12-02 21:21,Interest,164.7958602,0.0000647,0.01,0,Binance,Binance,4144230625
Unifi Protocol DAO (UNFI),2020-12-03 20:41,Airdrop,6.64515449,0.00392121,0.03,0,Binance,Binance,12672508572
Ethereum (ETH),2020-12-03 20:50,Interest,783.9552764,0.00004722,0.04,0,Binance,Binance,2318519473
Binance Coin (BNB),2020-12-03 21:09,Interest,39.4192071,0.00009077,0,0,Binance,Binance,3300918079
Monero (XMR),2020-12-03 21:24,Interest,169.8628498,0.0000647,0.01,0,Binance,Binance,1588890731
NEO,2020-12-03 21:41,Interest,24.13216989,0.00017626,0,0,Binance,Binance,3746937371
Stellar (XLM),2020-12-03 21:46,Interest,0.23582941,0.0059566,0,0,Binance,Binance,3846851624
Bitcoin (BTC),2020-12-03 21:56,Interest,24659.66048,0.00000854,0.21,0,Binance,Binance,106911252
DASH,2020-12-03 22:17,Interest,137.7470989,0.00001113,0,0,Binance,Binance,52103286
Unifi Protocol DAO (UNFI),2020-12-04 19:50,Airdrop,6.64671228,0.00439939,0.03,0,Binance,Binance,12701023118
Monero (XMR),2020-12-04 20:44,Interest,162.5363091,0.0000647,0.01,0,Binance,Binance,4055671788
Ethereum (ETH),2020-12-04 20:46,Interest,731.9240901,0.00004723,0.03,0,Binance,Binance,1110912021
NEO,2020-12-04 21:10,Interest,22.2167079,0.00017626,0,0,Binance,Binance,2332915486
Stellar (XLM),2020-12-04 21:17,Interest,0.20912076,0.0059567,0,0,Binance,Binance,3916581504
Bitcoin (BTC),2020-12-04 21:30,Interest,23990.60078,0.00000854,0.2,0,Binance,Binance,3062927157
Binance Coin (BNB),2020-12-04 21:42,Interest,37.17089951,0.00009107,0,0,Binance,Binance,2073644209
DASH,2020-12-04 21:58,Interest,127.1724446,0.00001113,0,0,Binance,Binance,1023730773
Unifi Protocol DAO (UNFI),2020-12-05 19:52,Airdrop,7.49738939,0.00435252,0.03,0,Binance,Binance,12722493978
Bitcoin (BTC),2020-12-05 19:57,Interest,24603.25072,0.00000854,0.21,0,Binance,Binance,610513685
Stellar (XLM),2020-12-05 20:02,Interest,0.21945726,0.0059567,0,0,Binance,Binance,505597447
Monero (XMR),2020-12-05 20:11,Interest,170.6302947,0.00006471,0.01,0,Binance,Binance,2125283446
Binance Coin (BNB),2020-12-05 20:49,Interest,38.18806108,0.00009107,0,0,Binance,Binance,3616040017
DASH,2020-12-05 20:49,Interest,131.5504222,0.00001113,0,0,Binance,Binance,942394386
NEO,2020-12-05 20:51,Interest,22.94907093,0.00017626,0,0,Binance,Binance,3125745142
Ethereum (ETH),2020-12-05 21:23,Interest,771.2473465,0.00004723,0.04,0,Binance,Binance,3020043672
DASH,2020-12-06 19:54,Interest,130.7606863,0.00000592,0,0,Binance,Binance,985815538
Unifi Protocol DAO (UNFI),2020-12-06 20:32,Airdrop,8.98307116,0.00433954,0.04,0,Binance,Binance,12743299912
Ethereum (ETH),2020-12-06 20:41,Interest,759.6620027,0.00004218,0.03,0,Binance,Binance,4073115931
Bitcoin (BTC),2020-12-06 20:47,Interest,24656.94707,0.00000854,0.21,0,Binance,Binance,3173037534
NEO,2020-12-06 21:11,Interest,22.87067211,0.00014905,0,0,Binance,Binance,491988501
Stellar (XLM),2020-12-06 21:17,Interest,0.2244651,0.0068831,0,0,Binance,Binance,3777550927
Monero (XMR),2020-12-06 21:27,Interest,172.0175343,0.00005052,0.01,0,Binance,Binance,2251410832
Binance Coin (BNB),2020-12-06 21:32,Interest,37.54332478,0.00009107,0,0,Binance,Binance,1432327992
Ethereum (ETH),2020-12-07 12:20,Buy,765.8486708,0.1956,149.8,0,Crypto.com,Crypto.com,3028245729
Canadian Dollar (CAD),2020-12-07 12:20,Sell,1,149.8,149.8,0,Crypto.com,Crypto.com,3028245729
Ethereum (ETH),2020-12-07 12:21,Transfer Out,755.76,1,755.76,0,Crypto.com,Crypto.com Earn,3063170763
Unifi Protocol DAO (UNFI),2020-12-07 20:41,Airdrop,12.41135826,0.0043186,0.05,0,Binance,Binance,12764476279
Monero (XMR),2020-12-07 20:49,Interest,178.0562591,0.00005053,0.01,0,Binance,Binance,533680190
DASH,2020-12-07 21:14,Interest,130.2649104,0.00000592,0,0,Binance,Binance,655769233
Bitcoin (BTC),2020-12-07 21:25,Interest,24584.76334,0.00000854,0.21,0,Binance,Binance,3284423132
NEO,2020-12-07 21:36,Interest,22.41473855,0.00014905,0,0,Binance,Binance,1078058935
Stellar (XLM),2020-12-07 21:47,Interest,0.21582555,0.00688315,0,0,Binance,Binance,3971881783
Binance Coin (BNB),2020-12-07 22:01,Interest,37.63017396,0.00009107,0,0,Binance,Binance,2301433818
Tether (USDT),2020-12-08 11:00,Buy,1.28202315,"1,720.77",2208.27,2.20827276,Binance,Binance,500857670
Bitcoin (BTC),2020-12-08 11:00,Sell,24119.8938,0.091554,2208.27,0,Binance,Binance,500857670
Unifi Protocol DAO (UNFI),2020-12-08 20:01,Airdrop,14.17295133,0.00431592,0.06,0,Binance,Binance,12793743548
Binance Coin (BNB),2020-12-08 20:19,Interest,35.19937021,0.00009107,0,0,Binance,Binance,1177256696
Bitcoin (BTC),2020-12-08 20:37,Interest,23359.49361,0.00000525,0.12,0,Binance,Binance,90476631
NEO,2020-12-08 20:49,Interest,21.06303026,0.00014905,0,0,Binance,Binance,2584210362
Monero (XMR),2020-12-08 20:53,Interest,173.9162398,0.00005053,0.01,0,Binance,Binance,983536184
Stellar (XLM),2020-12-08 21:00,Interest,0.1955211,0.00688322,0,0,Binance,Binance,3158652148
DASH,2020-12-08 21:08,Interest,121.5975235,0.00000592,0,0,Binance,Binance,3841997339
Unifi Protocol DAO (UNFI),2020-12-09 19:50,Airdrop,15.19576317,0.0043118,0.07,0,Binance,Binance,12824174427
DASH,2020-12-09 20:11,Interest,121.8764564,0.00000592,0,0,Binance,Binance,1363238673
Stellar (XLM),2020-12-09 20:18,Interest,0.21921174,0.00688322,0,0,Binance,Binance,2725441143
Bitcoin (BTC),2020-12-09 20:28,Interest,23505.17012,0.00000525,0.12,0,Binance,Binance,2189454750
Monero (XMR),2020-12-09 20:38,Interest,169.2216359,0.00005053,0.01,0,Binance,Binance,3536613494
NEO,2020-12-09 21:05,Interest,21.51116335,0.00014905,0,0,Binance,Binance,2254644407
Binance Coin (BNB),2020-12-09 21:35,Interest,35.74885621,0.00006731,0,0,Binance,Binance,931639543
Bitcoin (BTC),2020-12-09 23:02,Transfer In,23408.56363,0.0011387,26.66,0,Unknown,Bitcoin Segwit (bc1q...e4hj),dfaa8a25ddf9af0efe5e69604b6f81718fac92070462c207e2c6c7c28bdc002f
Unifi Protocol DAO (UNFI),2020-12-10 19:51,Airdrop,15.38350593,0.00426899,0.07,0,Binance,Binance,12848913338
Stellar (XLM),2020-12-10 20:15,Interest,0.20557212,0.00688335,0,0,Binance,Binance,8327702
Monero (XMR),2020-12-10 20:32,Interest,171.2756906,0.00005053,0.01,0,Binance,Binance,141317594
NEO,2020-12-10 20:49,Interest,20.78662869,0.00014905,0,0,Binance,Binance,1427472473
Bitcoin (BTC),2020-12-10 20:50,Interest,22819.59543,0.00000553,0.13,0,Binance,Binance,618664701
Binance Coin (BNB),2020-12-10 21:08,Interest,34.61646505,0.00006731,0,0,Binance,Binance,1919039477
DASH,2020-12-10 21:12,Interest,118.8100921,0.00000592,0,0,Binance,Binance,955118768
Unifi Protocol DAO (UNFI),2020-12-11 20:21,Airdrop,13.43795046,0.00427841,0.06,0,Binance,Binance,12876591058
Bitcoin (BTC),2020-12-11 20:26,Interest,23362.51795,0.00000553,0.13,0,Binance,Binance,2278370040
NEO,2020-12-11 21:22,Interest,20.41662668,0.00014905,0,0,Binance,Binance,144987290
DASH,2020-12-11 21:23,Interest,119.777795,0.00000592,0,0,Binance,Binance,1496745946
Monero (XMR),2020-12-11 21:32,Interest,181.0015068,0.00005054,0.01,0,Binance,Binance,4199414877
Stellar (XLM),2020-12-11 21:51,Interest,0.19527556,0.00688342,0,0,Binance,Binance,652475262
Binance Coin (BNB),2020-12-11 22:00,Interest,35.47771287,0.00006731,0,0,Binance,Binance,504302396
Monero (XMR),2020-12-12 19:48,Interest,187.4552216,0.00005054,0.01,0,Binance,Binance,1632768336
Unifi Protocol DAO (UNFI),2020-12-12 19:51,Airdrop,15.8027882,0.00428951,0.07,0,Binance,Binance,12896878712
Bitcoin (BTC),2020-12-12 20:28,Interest,23989.94894,0.00000553,0.13,0,Binance,Binance,3322667482
NEO,2020-12-12 20:41,Interest,21.05133615,0.00014905,0,0,Binance,Binance,47259737
DASH,2020-12-12 21:08,Interest,120.9430416,0.00000592,0,0,Binance,Binance,3748678712
Stellar (XLM),2020-12-12 21:13,Interest,0.20300759,0.00688349,0,0,Binance,Binance,4280306997
Binance Coin (BNB),2020-12-12 21:24,Interest,35.95471017,0.00006731,0,0,Binance,Binance,1407641368
Unifi Protocol DAO (UNFI),2020-12-13 20:01,Airdrop,17.93605395,0.00428254,0.08,0,Binance,Binance,12922659937
Binance Coin (BNB),2020-12-13 20:56,Interest,37.09495836,0.00006731,0,0,Binance,Binance,1708349626
Stellar (XLM),2020-12-13 20:58,Interest,0.22323883,0.00688349,0,0,Binance,Binance,833059295
Monero (XMR),2020-12-13 21:03,Interest,193.99327,0.00005054,0.01,0,Binance,Binance,2695068280
NEO,2020-12-13 21:05,Interest,22.0663239,0.00014905,0,0,Binance,Binance,222850746
DASH,2020-12-13 21:32,Interest,124.5069341,0.00000592,0,0,Binance,Binance,3007717272
Bitcoin (BTC),2020-12-13 21:34,Interest,24504.90261,0.00000553,0.14,0,Binance,Binance,870241075
Canadian Dollar (CAD),2020-12-14 2:30,Fiat Deposit,1,"1,000",1000,0,Bank,Newton,3277022904
USD Coin (USDC),2020-12-14 9:57,Buy,1.28195,780.061624,1000,0,Newton,Newton,2157666822
Canadian Dollar (CAD),2020-12-14 9:57,Sell,1,999.9999989,1000,0,Newton,Newton,2157666822
USD Coin (USDC),2020-12-14 9:59,Transfer In,1.27872154,780.061624,997.48,0,Newton,Joint ETH (0x48...3dC3),0xb66cd9b403aaf0580c6337925c96ce456c23c16d50560e0753c9076c18461250
USD Coin (USDC),2020-12-14 10:00,Transfer Out,1.27872154,780.061624,997.48,0,Newton,0x481230ab8043185ca36341041720e1b8df6d3dc3,729555824
Ethereum (ETH),2020-12-14 10:03,Fee,745.7609358,0.00328753,2.45,0,Joint ETH (0x48...3dC3),0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x298d8938a0470896aba255fb24224aee9e370d5b10c116974fb8428220b1d9f5
Canadian Dollar (CAD),2020-12-14 10:42,Fiat Deposit,1,50,50,0,Bank,Newton,4079151391
Ethereum (ETH),2020-12-14 10:44,Buy,751.9,0.066498,50,0,Newton,Newton,3217531391
Canadian Dollar (CAD),2020-12-14 10:44,Sell,1,49.9998462,50,0,Newton,Newton,3217531391
Ethereum (ETH),2020-12-14 10:55,Transfer In,746.1187436,0.067105,50.07,0,Newton,Joint ETH (0x48...3dC3),0xc8569cb490188b1b3b60808f4ec684c14ef8f4a93fda33712d82cd291504f71c
Ethereum (ETH),2020-12-14 11:00,Transfer Out,746.0548494,0.067105,50.06,0,Newton,0x481230ab8043185ca36341041720e1b8df6d3dc3,1976833220
Ethereum (ETH),2020-12-14 13:05,Fee,744.9175317,0.00204225,1.52,0,Joint ETH (0x48...3dC3),0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd7b976d09d37bc26334ad5eb3c081703d28231169b73b4b1e66ee8619a212c23
Wrapped Bitcoin (WBTC),2020-12-14 13:22,Buy,24547.85229,0.04063417,997.48,0,Uniswap,Joint ETH (0x48...3dC3),0x2acc468650439b532945fd6da9d0ba94d7a052ff930d19863d7c49a4248ffd5b
USD Coin (USDC),2020-12-14 13:22,Sell,1.27872154,780.061624,997.48,3.78893305,Joint ETH (0x48...3dC3),Uniswap,0x2acc468650439b532945fd6da9d0ba94d7a052ff930d19863d7c49a4248ffd5b
Ethereum (ETH),2020-12-14 13:22,Fee,745.4670223,0.00508263,3.79,0,Joint ETH (0x48...3dC3),Joint ETH (0x48...3dC3),0x2acc468650439b532945fd6da9d0ba94d7a052ff930d19863d7c49a4248ffd5b
Ethereum (ETH),2020-12-14 17:12,Fee,748.8789753,0.00135804,1.02,0,Joint ETH (0x48...3dC3),0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xa4cfc3b5e30c0b1a36332e567461ad062ab5028710f2e321cd7fcf3caed79bb2
Wrapped Bitcoin (WBTC),2020-12-14 17:12,Sell,24494.23639,0.04063417,995.3,10.73863244,Joint ETH (0x48...3dC3),0x8f9676bfa268e94a2480352cc5296a943d5a2809,0xa15e30cd1a4d3aa2dcd81f2086abfeef2d4a5883c324005eaee523c094aadba0
Ethereum (ETH),2020-12-14 17:12,Fee,748.8789753,0.01433961,10.74,0,Joint ETH (0x48...3dC3),Joint ETH (0x48...3dC3),0xa15e30cd1a4d3aa2dcd81f2086abfeef2d4a5883c324005eaee523c094aadba0
Ethereum (ETH),2020-12-14 17:12,Fee,748.8789753,0.00200034,1.5,0,Joint ETH (0x48...3dC3),0x2e35392f4c36eba7ecafe4de34199b2373af22ec,0xc8425e9bbfc640518688bd46910849d6dba2cc840996e512f0f697892e23d92e
Ethereum (ETH),2020-12-14 17:14,Fee,749.4156871,0.00601898,4.51,0,Joint ETH (0x48...3dC3),Joint ETH (0x48...3dC3),0x2bc87cd3f8e37ea2acbfded00caac250aaa03e6532c6bc137305b8fcd7e1a4e9
Stellar (XLM),2020-12-14 20:24,Interest,0.21599342,0.00688362,0,0,Binance,Binance,253216662
DASH,2020-12-14 20:26,Interest,123.023837,0.00000592,0,0,Binance,Binance,1343789232
NEO,2020-12-14 20:45,Interest,22.10019909,0.00014905,0,0,Binance,Binance,2799808721
Binance Coin (BNB),2020-12-14 21:11,Interest,38.3159825,0.00006731,0,0,Binance,Binance,1964961661
Bitcoin (BTC),2020-12-14 21:18,Interest,24870.57235,0.00000553,0.14,0,Binance,Binance,1059457207
Monero (XMR),2020-12-14 21:23,Interest,194.0669001,0.00005055,0.01,0,Binance,Binance,4269557520
Ethereum (ETH),2020-12-15 12:40,Failed Out,747.2254589,0,0,1.2137476,Wallace ETH (0xf5...76A0),0xb1cd6e4153b2a390cf00a6556b0fc1458c4a5533,0xd4ca985990a6e9fd5d629a11c3545f3aa07aa079913be8bec76559c4998118c5
Ethereum (ETH),2020-12-15 12:40,Fee,747.2254589,0.00316379,2.36,0,Wallace ETH (0xf5...76A0),0xb1cd6e4153b2a390cf00a6556b0fc1458c4a5533,0x2bb294070e415f4be2910adfcecc17b58042438bbf1e30719f38154378ecaa9f
Ethereum (ETH),2020-12-15 12:40,Fee,747.2254589,0.00162434,1.21,0,Wallace ETH (0xf5...76A0),Wallace ETH (0xf5...76A0),0xd4ca985990a6e9fd5d629a11c3545f3aa07aa079913be8bec76559c4998118c5
Canadian Dollar (CAD),2020-12-15 16:12,Fiat Deposit,1,"1,500",1500,0,Bank,Newton,521052031
Ethereum (ETH),2020-12-15 16:49,Buy,752.4,1.990634,1497.75,0,Newton,Newton,3258615767
Canadian Dollar (CAD),2020-12-15 16:49,Sell,1,"1,497.75",1497.75,0,Newton,Newton,3258615767
Ethereum (ETH),2020-12-15 17:28,Fee,749.7596353,0.00354288,2.66,0,Wallace ETH (0xf5...76A0),0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,0xb8df7e69de8cde9db505b5e7e9150e82d1a864a2d534acea01bb52624c413397
Ethereum (ETH),2020-12-15 17:32,Fee,749.0592348,0.00477386,3.58,0,Wallace ETH (0xf5...76A0),Wallace ETH (0xf5...76A0),0x767bea0072c930ca18e5d2ca7b8afa7c41a9574349a5615b6b49d53339fec3f1
Meta (MTA),2020-12-15 17:38,Staking,1.37537495,16.03020529,22.05,0,0xf4a7d2d85f4ba11b5c73c35e27044c0c49f7f027,Joint ETH (0x48...3dC3),0xbb0ac7a1ab1f3b43d5092381c72d3444ee1db5d5032dcfd80286517c97be861b
Ethereum (ETH),2020-12-15 17:38,Fee,750.4982395,0.00555448,4.17,0,Joint ETH (0x48...3dC3),Joint ETH (0x48...3dC3),0xbb0ac7a1ab1f3b43d5092381c72d3444ee1db5d5032dcfd80286517c97be861b
Juventus Fan Token (JUV),2020-12-15 19:52,Airdrop,13.23443345,0.01051341,0.14,0,Binance,Binance,12967948594
GAS,2020-12-15 19:54,Airdrop,2.01343909,0.03315385,0.07,0,Binance,Binance,12968002234
Paris Saint-Germain Fan Token (PSG),2020-12-15 20:13,Airdrop,14.50068273,0.00905619,0.13,0,Binance,Binance,12968390744
NEO,2020-12-15 21:04,Interest,21.81976166,0.00014905,0,0,Binance,Binance,514607293
Monero (XMR),2020-12-15 21:22,Interest,192.6462977,0.00005055,0.01,0,Binance,Binance,876742175
Stellar (XLM),2020-12-15 21:34,Interest,0.21239564,0.00688369,0,0,Binance,Binance,105367037
DASH,2020-12-15 21:46,Interest,123.626248,0.00000592,0,0,Binance,Binance,2557790962
Ethereum (ETH),2020-12-15 21:48,Transfer In,746.8842613,1.990634,1486.77,0,Newton,Wallace ETH (0xf5...76A0),0x8f349475f9e7d0e8707a12cf286c0564249b2f6fcaa50b0a8cad63627356c58b
Ethereum (ETH),2020-12-15 21:50,Transfer Out,747.636963,1.990634,1488.27,0,Newton,0xf58cba27c683bc918566cbac888d3fab5bf076a0,2382571206
Binance Coin (BNB),2020-12-15 21:53,Interest,37.41386987,0.00006731,0,0,Binance,Binance,1492699583
Meta (MTA),2020-12-15 22:06,Buy,1.37354038,489.3641283,672.16,0,Uniswap,Wallace ETH (0xf5...76A0),0x036acdc706b26bd5b334b17c7f9a9a649081f406c5a5be9a689735f63d74f072
Ethereum (ETH),2020-12-15 22:06,Sell,746.8459883,0.90571734,676.43,4.26997244,Wallace ETH (0xf5...76A0),Uniswap,0x036acdc706b26bd5b334b17c7f9a9a649081f406c5a5be9a689735f63d74f072
